date,ticker,forward_pe,price_target_gap,beta_252,momentum_12_1,drawdown_252,vol_20,vol_60,vol_ratio_20_60
2026-04-10,CVNA,31.87866000,0.25925485,1.86239269,0.40391947,-0.29708436,0.60324279,0.65997051,0.91404506
2026-04-10,FIGR,26.21538700,0.56616784,2.47533028,,-0.53889866,0.78905954,1.27565079,0.61855450
2026-04-10,FSLR,8.35024500,0.23015029,1.05602190,0.54478124,-0.28504163,0.42970179,0.53984004,0.79597985
2026-04-10,FSLY,63.36345300,-0.30645860,1.04670699,3.14655146,-0.31134329,1.41488226,1.77908407,0.79528690
2026-04-10,GEV,43.30158200,-0.08921721,1.30584488,1.59981184,0.00000000,0.48929241,0.44546383,1.09838865
2026-04-10,GLD,,,0.09696705,0.66879242,-0.11851178,0.36437467,0.42127041,0.86494247
2026-04-10,GOOGL,23.62230500,0.18613554,0.91211483,0.95180158,-0.07630917,0.36386573,0.27855796,1.30624781
2026-04-10,HOOD,25.69339600,0.54617112,2.21009807,0.86425028,-0.54617605,0.53838975,0.70746856,0.76100873
2026-04-10,IONQ,-31.56763600,1.26782807,2.01037528,0.29958284,-0.64928734,0.63920808,0.90063209,0.70973274
2026-04-10,IREN,31.08300400,0.86843006,1.83202918,6.11525404,-0.48540770,0.77856142,1.04251703,0.74680931
2026-04-10,JOBY,-17.93548400,0.42659233,1.71732090,0.63418517,-0.59097595,0.46893046,0.62622839,0.74881699
2026-04-10,KTOS,65.42403400,0.66832528,1.10764895,1.79359090,-0.46190334,0.88967091,0.84737311,1.04991638
2026-04-10,LITE,56.88604700,-0.16648501,1.97255478,10.23557908,0.00000000,1.05318469,1.02853952,1.02396133
2026-04-10,LLY,22.33007400,0.28711603,0.34568890,0.33637996,-0.15217213,0.35129237,0.41674925,0.84293462
2026-04-10,LRCX,38.32134000,0.05561166,1.83437758,2.10045927,0.00000000,0.67457389,0.62467628,1.07987754
2026-04-10,META,17.51275300,0.36577335,1.27406011,0.12047568,-0.20083640,0.53343157,0.44329808,1.20332478
2026-04-10,MOD,32.75544000,0.04010126,1.63449015,1.40102933,-0.00024842,0.71787645,0.74552163,0.96291834
2026-04-10,MP,44.05174000,0.40645022,0.91614277,1.61444777,-0.44004054,0.79800448,0.75353493,1.05901459
2026-04-10,MRVL,23.80229200,-0.04757857,1.88907887,0.48855177,0.00000000,0.72949682,0.66469022,1.09749894
2026-04-10,MU,4.29422470,0.25086188,1.92132318,4.38738882,-0.08871708,0.78472759,0.71481046,1.09781213
2026-04-10,NBIS,-210.44304000,0.11747258,2.21308485,3.77387072,0.00000000,1.08127611,1.08000503,1.00117691
2026-04-10,NEE,21.50719500,0.00758546,0.25419496,0.39665534,-0.01001779,0.17459391,0.19220604,0.90836848
2026-04-10,NFLX,26.64035800,0.10461984,0.55947942,0.00362785,-0.23076918,0.26367526,0.41303012,0.63839233
2026-04-10,NKE,22.09595300,0.50384655,0.76638715,-0.03746012,-0.45228191,0.60335869,0.42327131,1.42546560
2026-04-10,NOK,21.27372600,-0.13248732,0.62785674,0.63517592,-0.00942410,0.46375976,0.44782513,1.03558226
2026-04-10,NVDA,16.96869900,0.42194746,1.53462697,0.62751533,-0.08881997,0.35297750,0.37739361,0.93530333
2026-04-10,NVT,26.62224200,0.02342563,1.28465202,1.16351612,0.00000000,0.55861971,0.45427369,1.22969857
2026-04-10,NXT,24.50520100,0.05676587,1.12341025,1.97450940,-0.09546080,0.74684516,0.67939162,1.09928521
2026-04-10,OKLO,-59.54567300,0.81156716,2.17413591,1.60631223,-0.71143907,0.75748470,0.86333782,0.87739085
2026-04-10,ORCL,17.31992100,0.78476877,1.20479230,0.17956116,-0.57609812,0.38948339,0.52321795,0.74439989
2026-04-10,PL,-1733.50000000,0.00951832,1.46126928,6.04709177,-0.05143642,1.45822775,1.07101347,1.36154007
2026-04-10,PLTR,68.79731000,0.44656723,1.62452789,0.64764702,-0.38189013,0.58129418,0.56911605,1.02139832
2026-04-10,QBTS,-38.59383000,1.57934807,2.04824291,1.62638894,-0.68177757,0.77659800,0.87044522,0.89218481
2026-04-10,QCOM,11.54996500,0.20981235,1.11118546,-0.04406641,-0.30977866,0.19833279,0.27998585,0.70836717
2026-04-10,QQQ,,,1.00000000,0.30871787,-0.03639872,0.23590363,0.19525035,1.20821105
2026-04-10,RDW,-20.19565200,0.45317546,2.30657354,-0.05115348,-0.54837141,0.76893759,1.21642393,0.63212961
2026-04-10,RKLB,1327.80490000,0.27380073,2.00608548,2.49490037,-0.29335409,1.03215295,0.89912425,1.14795363
2026-04-10,SLV,,,0.52386132,1.77655043,-0.34583331,0.58391075,0.96444297,0.60543834
2026-04-10,TSLA,124.16250000,0.19257842,1.73606865,0.49823655,-0.28768268,0.40533331,0.36750435,1.10293474
2026-04-10,TSM,20.51910200,0.16653624,1.35450082,1.25475784,-0.04148693,0.45644116,0.41822230,1.09138407
2026-04-10,USAR,-52.09677000,0.96904025,0.46099761,1.86160115,-0.58247157,0.92073737,1.14419136,0.80470575
2026-04-10,USO,,,-0.11526767,0.59884581,-0.10162662,0.77687167,0.62067893,1.25164822
2026-04-10,VIAV,41.48302500,-0.25990500,0.87227285,1.95579560,-0.02222744,0.84572760,0.84092357,1.00571280
2026-04-10,VRT,36.59856800,-0.07576836,1.85278125,2.68755420,0.00000000,0.65088231,0.74023454,0.87929200
2026-04-10,VST,13.77260600,0.51401247,1.35676973,0.35363264,-0.28800891,0.57374796,0.52616399,1.09043563
